date,equity,positions,return
2021-11-23,1095726.963820001,4,-0.0036568067283219152
2021-11-24,1099021.5638200012,4,0.0030067709463990067
2021-11-25,1097510.971540001,5,-0.0013744882991646445
2021-11-26,1087120.4435900012,2,-0.009467356791358572
2021-11-29,1090325.8246000013,5,0.0029485058706235634
2021-11-30,1090294.8246000013,5,-2.843186807155451e-05
2021-12-01,1085729.6246000011,5,-0.00418712434196411
2021-12-02,1093377.6246000011,5,0.00704411100767155
2021-12-03,1096877.3246000013,5,0.0032008154559413082
2021-12-06,1089527.7246000012,5,-0.006700475828215535
2021-12-07,1072739.4924400013,4,-0.015408724148037067
2021-12-08,1084092.0960000013,5,0.010582814970462096
2021-12-09,1084155.3830000013,4,5.8377881578142166e-05
2021-12-10,1080688.2322300011,5,-0.0031980201587028523
2021-12-13,1086397.5322300012,5,0.005283022272037696
2021-12-14,1076093.0452700013,4,-0.009485005860468299
2021-12-15,1073486.0373700012,5,-0.002422660300109958
2021-12-16,1080107.137370001,5,0.006167849202977305
2021-12-17,1058591.6469900012,3,-0.019919774284974046
2021-12-20,1051850.6750400013,3,-0.006367868071854854
2021-12-21,1055892.9485200013,5,0.003843010777025313
2021-12-22,1050480.1485200014,5,-0.005126277249589251
2021-12-23,1059369.2485200013,5,0.008461940011454283
2021-12-24,1049854.3485200012,5,-0.008981665281763695
2021-12-27,1041713.5485200013,5,-0.007754218488951414
2021-12-28,1033222.2156700012,4,-0.008151312673300715
2021-12-29,1023723.0156700013,4,-0.009193762828492935
2021-12-30,1027160.1676200014,2,0.0033575018802820544
2021-12-31,1034968.1398200013,5,0.007601513810734595
2022-01-04,1044375.3398200014,5,0.00908936192145604
2022-01-05,1032945.3026800014,4,-0.010944376704614678
2022-01-06,1043470.6453200013,5,0.010189641806484406
2022-01-07,1039768.1670300014,3,-0.0035482342570972714
2022-01-10,1051142.0294500012,4,0.010938844620034915
2022-01-11,1046205.5707500014,5,-0.004696281341335706
2022-01-12,1065706.8707500012,5,0.018640026917482233
2022-01-13,1056603.7707500013,5,-0.008541842273751543
2022-01-14,1048713.0707500014,5,-0.007467983948608259
2022-01-17,1050355.7707500013,5,0.0015663960389329379
2022-01-18,1053753.2707500013,5,0.0032346183023053143
2022-01-19,1044867.5503600013,3,-0.008432448692354377
2022-01-20,1049250.9363800013,4,0.004195159490300693
2022-01-21,1045502.0311400015,5,-0.0035729348528711347
2022-01-24,1030922.9311400014,5,-0.013944592708350134
2022-01-25,1001663.3185800014,2,-0.028381959190338812
2022-01-26,1002405.3514200015,4,0.000740800652510698
2022-01-27,981638.5118800014,3,-0.020717007855736047
2022-01-28,975519.4118800013,3,-0.006233557389961231
2022-02-07,998333.6552800015,5,0.02338676516547533
2022-02-08,1004980.2552800014,5,0.006657694013266324
2022-02-09,1024423.8669200013,4,0.019347257359382253
2022-02-10,1025197.0785200014,5,0.0007547770263540698
2022-02-11,1008387.9785200013,5,-0.016395969469856553
2022-02-14,1008272.8785200013,5,-0.00011414257453656873
2022-02-15,1018160.5270300013,3,0.009806520358371262
2022-02-16,1024511.3179100014,5,0.006237514332367189
2022-02-17,1031029.4179100012,5,0.006362155191508068
2022-02-18,1038080.3179100014,5,0.006838699146231031
2022-02-21,1039167.7041500013,4,0.001047497213114701
2022-02-22,1031415.4558700013,5,-0.007460055050826475
2022-02-23,1044295.6558700013,5,0.01248788732677597
2022-02-24,1026444.2410100013,4,-0.017094215378237854
2022-02-25,1028333.0243600013,4,0.0018401227017861288
2022-02-28,1032690.0243600014,4,0.004236954271415794
2022-03-01,1031631.7979400014,5,-0.0010247280355554222
2022-03-02,1020853.2575500014,3,-0.010448049790170222
2022-03-03,1017395.5615300013,4,-0.003387064687728314
2022-03-04,1005432.9539400013,3,-0.011758069370786495
2022-03-07,998942.7669400014,3,-0.006455116648570902
2022-03-08,968001.4677400015,1,-0.030974045985417642
2022-03-09,960748.1027600014,3,-0.007493134278953706
2022-03-10,982934.9744000013,5,0.02309332860118296
2022-03-11,960676.6744000014,5,-0.022644732947453394
2022-03-14,909707.2393100015,2,-0.05305576417979885
2022-03-15,909128.4793100014,1,-0.000636204676615626
2022-03-16,911444.8040300014,5,0.002547851896310682
2022-03-17,976547.1040300014,5,0.07142758366951774
2022-03-18,987337.4040300015,5,0.011049441399673121
2022-03-21,981009.9040300015,5,-0.006408650147531225
2022-03-22,991982.4040300015,5,0.011184902369410166
2022-03-23,1037654.9040300015,5,0.046041643293723844
2022-03-24,1028638.2040300013,5,-0.008689497794480139
2022-03-25,979418.3191300014,1,-0.04784955945362146
2022-03-28,978909.2749800014,3,-0.0005197412995625594
2022-03-29,987513.7820200014,5,0.008789892240193442
2022-03-30,1002950.9402600015,4,0.015632347133852198
2022-03-31,989790.9685600016,5,-0.013121251670184741
2022-04-01,987646.6685600015,5,-0.002166417019463851
2022-04-06,997899.7685600015,5,0.010381344185516284
2022-04-07,980728.3685600015,5,-0.017207539816126882
2022-04-08,969535.1685600015,5,-0.011413150020769591
2022-04-11,936667.4883800015,3,-0.033900451727621794
2022-04-12,953594.0713000015,5,0.018071069114691918
2022-04-13,941951.7182400016,4,-0.012208919298468679
2022-04-14,950111.5308200016,5,0.008662665423283311
2022-04-15,944407.1308200015,5,-0.006003926712769059
2022-04-18,941293.7812300015,2,-0.003296618045753985
2022-04-19,939371.0522700015,3,-0.002042644919514447
2022-04-20,938677.3000200015,5,-0.0007385284529723979
2022-04-21,914247.9741700015,4,-0.02602526539150296
2022-04-22,915242.4188600015,5,0.0010877187788169707
2022-04-25,890130.6884300015,1,-0.027437244944654604
2022-04-26,891791.6884300015,1,0.0018660181269893883
2022-04-27,891084.4519300015,5,-0.0007930512351433938
2022-04-28,887465.2519300015,5,-0.004061567893100526
2022-04-29,925152.3519300015,5,0.04246600068908668
2022-05-05,925497.2450900017,4,0.00037279606897255846
2022-05-06,901435.4813000016,0,-0.025998741668496472
2022-05-09,901262.4356000016,2,-0.00019196681691568962
2022-05-10,920310.2772500017,5,0.02113462283304779
2022-05-11,951929.8772500018,5,0.03435754308262573
2022-05-12,946354.2842700016,4,-0.005857146742895947
2022-05-13,951142.4145200017,5,0.005059553625515134
2022-05-16,944107.0145200017,5,-0.007396789263730219
2022-05-17,971943.7145200016,5,0.02948468719316999
2022-05-18,977432.9145200016,5,0.00564765214075269
2022-05-19,998578.3145200016,5,0.021633607468993565
2022-05-20,1005921.8145200018,5,0.007353955011059954
2022-05-23,1004806.9145200017,5,-0.0011083366360158386
2022-05-24,969759.2261400017,4,-0.03488002309054816
2022-05-25,972802.3395400017,5,0.003138009227416916
2022-05-26,976281.0699900016,4,0.003575988984200862
2022-05-27,976740.4305700017,5,0.00047052083065057815
2022-05-30,986920.2673700016,2,0.01042225393911389
2022-05-31,995790.4925000017,5,0.008987782927629917
2022-06-01,992386.3925000017,5,-0.0034184901599669804
2022-06-02,987206.3925000017,5,-0.005219741059680039
2022-06-06,1010243.8925000017,5,0.023336052293644327
2022-06-07,1026607.3925000017,5,0.016197573795280196
2022-06-08,1069709.3925000017,5,0.0419848915124581
2022-06-09,1052947.3925000015,5,-0.01566967637895189
2022-06-10,1066467.5925000017,5,0.012840337604995922
2022-06-13,1026408.0034100018,3,-0.0375628752075744
2022-06-14,1024274.4839600017,3,-0.0020786270595239964
2022-06-15,1027412.3885600017,5,0.003063538777094532
2022-06-16,1028531.1593600018,4,0.001088920877787114
2022-06-17,1038480.6983200018,4,0.009673541602950753
2022-06-20,1045669.0900700017,5,0.006922027305494405
2022-06-21,1061756.6900700019,5,0.015384981876936932
2022-06-22,1046085.6900700018,5,-0.014759502008851899
2022-06-23,1066275.7900700017,5,0.019300617713878587
2022-06-24,1102974.8900700018,5,0.03441801862310956
2022-06-27,1115370.8900700016,5,0.011238696466800757
2022-06-28,1123856.6900700019,5,0.007608052241230512
2022-06-29,1088980.0205300017,3,-0.031033022135435906
2022-06-30,1097954.3059500018,5,0.008241000983316704
2022-07-01,1093561.5059500018,5,-0.004000895097541646
2022-07-04,1089016.6059500016,5,-0.004156053386363379
2022-07-05,1085723.6180000016,4,-0.0030238179399728615
2022-07-06,1082849.4639600017,4,-0.002647224387818281
2022-07-07,1083409.6530800017,5,0.0005173287134034865
2022-07-08,1082851.4530800018,5,-0.0005152252413600511
2022-07-11,1058055.7190200016,3,-0.022898555466193016
2022-07-12,1040689.0279000016,0,-0.016413777467301438
2022-07-13,1040417.3619400016,4,-0.00026104432036555547
2022-07-14,1079051.3995900017,5,0.03713321121243274
2022-07-15,1060655.1995900015,5,-0.017048492784486502
2022-07-18,1068946.6995900017,5,0.007817337814593595
2022-07-19,1054581.4894500016,4,-0.013438658957934835
2022-07-20,1058439.2621500017,5,0.003658107731449034
2022-07-21,1050646.5675200014,3,-0.007362439120191966
2022-07-22,1047531.3152200015,5,-0.0029650811189088078
2022-07-25,1032091.0152200017,5,-0.014739702551762934
2022-07-26,1044183.2152200016,5,0.011716214773386469
2022-07-27,1038530.2152200016,5,-0.005413800870960106
2022-07-28,1040802.5152200016,5,0.002187996041616014
2022-07-29,1026760.7837800016,4,-0.01349125432986864
2022-08-01,1032128.3837800015,4,0.005227702581549032
2022-08-02,1006871.3556800017,2,-0.024470820197289966
2022-08-03,1008483.3073800016,3,0.0016009509962782165
2022-08-04,1014531.1642600016,5,0.005996982632971992
2022-08-05,1055084.1642600016,5,0.039972158006185365
2022-08-08,1056180.8642600016,5,0.0010394431431630657
2022-08-09,1051835.1153600016,4,-0.0041145878012519566
2022-08-10,1040733.5550800017,5,-0.010554468203127332
2022-08-11,1070161.4550800016,5,0.028276113378258305
2022-08-12,1056528.6550800016,5,-0.01273901235676711
2022-08-15,1047878.7457500016,3,-0.008187103386556926
2022-08-16,1043532.1878500017,4,-0.0041479588336234
2022-08-17,1046165.3783500016,5,0.0025233438226999194
2022-08-18,1050659.0783500017,5,0.004295401179388536
2022-08-19,1034995.2262100017,2,-0.014908596387516182
2022-08-22,1033502.8876500017,5,-0.0014418796552954083
2022-08-23,1033202.6876500017,5,-0.00029046846756519695
2022-08-24,1010417.2118300016,4,-0.02205324869201153
2022-08-25,1009070.4915900017,5,-0.0013328358070630042
2022-08-26,998972.7933100017,3,-0.010006930501048505
2022-08-29,999787.9933100017,3,0.0008160382399393651
2022-08-30,999876.9199300016,3,8.894547703608424e-05
2022-08-31,998387.4095700016,4,-0.0014896937116062325
2022-09-01,995757.1598900016,5,-0.002634498046337419
2022-09-02,996091.9598900017,5,0.00033622655551579506
2022-09-05,999315.8598900017,5,0.0032365485615966083
2022-09-06,1018012.2598900016,5,0.01870919971395013
2022-09-07,1019520.2598900017,5,0.0014813181131660969
2022-09-08,1012685.3593500017,4,-0.0067040360146815026
2022-09-09,1028744.6593500017,4,0.01585813387319801
2022-09-13,1018874.8302600016,3,-0.009594051352097677
2022-09-14,1017957.1736900017,3,-0.0009006568252998282
2022-09-15,1016367.1274700017,5,-0.0015619971655941312
2022-09-16,991783.5274700016,5,-0.02418771655985663
2022-09-19,993344.6757900016,4,0.001574081719205811
2022-09-20,986208.7473000017,3,-0.0071837385994190095
2022-09-21,981867.8652400016,4,-0.004401585437042943
2022-09-22,970182.7652400016,4,-0.011900888514305041
2022-09-23,962303.5668400016,5,-0.00812135474087794
2022-09-26,965286.5582000017,4,0.003099844438689603
2022-09-27,991899.0776900016,5,0.027569553583782325
2022-09-28,978922.0776900016,5,-0.013082984238902307
2022-09-29,970072.0056600017,3,-0.009040629720890259
2022-09-30,973574.8156600017,5,0.003610876285020659
2022-10-10,958668.2562600017,4,-0.01531115961529328
2022-10-11,949983.8883700018,5,-0.009058783195638243
2022-10-12,962856.6883700017,5,0.013550545601449304
2022-10-13,968616.8767700018,4,0.005982394337158636
2022-10-14,1006450.6110900017,5,0.03905954482866547
2022-10-17,1004754.1907400017,4,-0.001685547538356258
2022-10-18,1012111.9470800017,5,0.007322941678482575
2022-10-19,1000697.4470800017,5,-0.011277902640050352
2022-10-20,992237.5328800017,2,-0.008454017969852679
2022-10-21,990254.5009500018,5,-0.0019985455743083413
2022-10-24,947186.9002000019,1,-0.04349144660153825
2022-10-25,945037.1703100018,4,-0.0022695941947108444
2022-10-26,967234.3929000018,5,0.023488200556935457
2022-10-27,973333.4929000019,5,0.006305710430450695
2022-10-28,926335.265270002,0,-0.048285842388892775
2022-10-31,926117.424380002,3,-0.00023516419828462087
2022-11-01,977599.8535100019,5,0.05558952652733562
2022-11-02,993740.553510002,5,0.01651053848059414
2022-11-03,974239.8535100019,5,-0.019623532451323866
2022-11-04,1039495.5535100019,5,0.06698114408366274
2022-11-07,1060116.853510002,5,0.019837795294428417
2022-11-08,1047346.5535100019,5,-0.012046124875496611
2022-11-09,1019789.7535100019,5,-0.02631106189985355
2022-11-10,1000830.0246100018,2,-0.018591801726525303
2022-11-11,1002264.8173600018,4,0.00143360282437488
2022-11-14,1013443.7987600019,5,0.01115372026072503
2022-11-15,1059916.9987600017,5,0.04585671159748772
2022-11-16,1051730.498760002,5,-0.007723717998274537
2022-11-17,1045020.9987600017,5,-0.006379486007024426
2022-11-18,1044866.2554800017,4,-0.00014807671825123325
2022-11-21,1032752.4737900018,1,-0.011593619400058874
2022-11-22,1029235.6980500018,0,-0.003405245525187839
2022-11-23,1028951.011130002,5,-0.000276600316661324
2022-11-24,1022110.3111300017,5,-0.00664822710314239
2022-11-25,1011818.0111300019,5,-0.010069656756149015
2022-11-28,993800.2111300018,5,-0.01780735250984289
2022-11-29,1046605.4111300018,5,0.05313462344705866
2022-11-30,1064043.3111300017,5,0.01666138911050785
2022-12-01,1099642.111130002,5,0.03345615693236659
2022-12-02,1092945.0111300019,5,-0.006090254212907542
2022-12-05,1162017.311130002,5,0.06319833047097756
2022-12-06,1144129.3111300017,5,-0.015393918686637309
2022-12-07,1137257.9111300018,5,-0.006005789671810202
2022-12-08,1164309.311130002,5,0.023786512923107628
2022-12-09,1191097.0111300019,5,0.0230073741950938
2022-12-12,1156542.6111300017,5,-0.02901056729813989
2022-12-13,1162149.167340002,0,0.004847686679284813
2022-12-14,1161827.717850002,5,-0.0002765991656095146
2022-12-15,1136074.6178500021,5,-0.022166023072385244
2022-12-16,1141558.6178500021,5,0.004827147718851732
2022-12-19,1132495.217850002,5,-0.007939495929757845
2022-12-20,1093806.084510002,0,-0.034162734402931716
2022-12-21,1093503.5509200022,5,-0.0002765879567541152
2022-12-22,1144929.2509200023,5,0.04702837952079264
2022-12-23,1132872.6509200023,5,-0.0105304323304799
2022-12-26,1117631.1339200023,4,-0.013453866140755055
2022-12-27,1133310.8740800023,5,0.014029441095654294
2022-12-28,1138037.6964800023,4,0.004170808299917672
2022-12-29,1129941.5964800022,4,-0.007114087718747553
2022-12-30,1131790.1263600024,5,0.0016359517038391225
2023-01-03,1142743.9263600023,5,0.009678296130068542
2023-01-04,1174807.4263600023,5,0.02805834208380542
2023-01-05,1187574.4263600023,5,0.010867312985547661
2023-01-06,1173345.2361800023,3,-0.011981724988482045
2023-01-09,1183792.8664900023,5,0.00890414005004514
2023-01-10,1150590.5090500023,3,-0.028047438348269838
2023-01-11,1180873.7936600023,4,0.02631977612522096
2023-01-12,1185681.7260500023,5,0.0040715040132259794
2023-01-13,1183197.6260500024,5,-0.002095081627238593
2023-01-16,1189423.0260500023,5,0.005261504809456863
2023-01-17,1195924.9260500022,5,0.005466431923377479
2023-01-18,1198199.1260500024,5,0.001901624383322753
2023-01-19,1193260.7260500023,5,-0.004121518612920427
2023-01-20,1214426.5260500023,5,0.017737783149927466
2023-01-30,1230859.7463600023,3,0.01353167108713449
2023-01-31,1232414.0754900025,1,0.0012627995468994513
2023-02-01,1231523.7350900024,4,-0.0007224360851656453
2023-02-02,1222810.9087100024,5,-0.0070748343143896
2023-02-03,1213495.7087100022,5,-0.007617858111706899
2023-02-06,1198556.7087100022,5,-0.012310715145322448
2023-02-07,1201000.9087100024,5,0.002039286069852153
2023-02-08,1200691.7076100023,4,-0.0002574528443382018
2023-02-09,1207374.7192700023,5,0.005565968031296498
2023-02-10,1188757.0192700024,5,-0.015419984949872512
2023-02-13,1193537.4192700025,5,0.0040213432371030144
2023-02-14,1193571.3192700024,5,2.8402963704765583e-05
2023-02-15,1187859.0132800024,4,-0.004785894146228098
2023-02-16,1167407.6169600023,3,-0.017217023309465174
2023-02-17,1142187.3153400025,2,-0.021603680885409093
2023-02-20,1163255.0255000025,4,0.018445057020904265
2023-02-21,1157438.6613600024,5,-0.005000076520193963
2023-02-22,1154569.3613600023,5,-0.002479008258311155
2023-02-23,1145655.5613600025,5,-0.007720454308176028
2023-02-24,1139015.5613600025,5,-0.005795808289986937
2023-02-27,1136024.6613600024,5,-0.0026258640368609365
2023-02-28,1145032.1613600024,5,0.007928965194484938
2023-03-01,1164535.8613600023,5,0.017033320685800213
2023-03-02,1158429.5613600023,5,-0.005243548268980547
2023-03-03,1150735.1613600024,5,-0.006642095692867667
2023-03-06,1151925.1613600024,5,0.0010341215250548874
2023-03-07,1131162.6613600024,5,-0.018024174396439996
2023-03-08,1131163.8661600025,3,1.065098806263265e-06
2023-03-09,1128646.5379600024,4,-0.0022254319425405455
2023-03-10,1115148.7999400024,3,-0.011959225112582073
2023-03-13,1138096.2660400022,5,0.02057794090011522
2023-03-14,1128075.6660400021,5,-0.00880470334453054
2023-03-15,1145872.4660400022,5,0.01577624669670774
2023-03-16,1128521.266040002,5,-0.015142348310335008
2023-03-17,1149522.0825200023,4,0.01860914553581461
2023-03-20,1144666.4753600024,3,-0.004224022516692627
2023-03-21,1151413.6234400023,5,0.0058944227207125
2023-03-22,1177939.9234400024,5,0.023038028611081618
2023-03-23,1203952.9234400024,5,0.022083469184092763
2023-03-24,1232683.8234400023,5,0.02386380683217104
2023-03-27,1243053.5234400022,5,0.008412295028794592
2023-03-28,1222091.8234400023,5,-0.016863071142737995
2023-03-29,1223867.8234400023,5,0.0014532459557750066
2023-03-30,1213642.4027200025,3,-0.008355004130477628
2023-03-31,1246362.0618600026,5,0.02695988461400911
2023-04-03,1304770.0017200024,4,0.04686273888410475
2023-04-04,1305057.6958700023,5,0.00022049414810321188
2023-04-06,1291104.2097700024,4,-0.010691853811641616
2023-04-07,1313721.1785700023,5,0.017517539350312417
2023-04-10,1243434.4811800022,0,-0.053501990023870794
2023-04-11,1243090.5620500024,5,-0.0002765880592867642
2023-04-12,1288763.3620500024,5,0.03674132954937748
2023-04-13,1256479.9620500023,5,-0.025049905165404285
2023-04-14,1254203.3591700024,4,-0.0018118895237179133
2023-04-17,1241083.9489700024,5,-0.0104603532625539
2023-04-18,1239365.2489700022,5,-0.001384837827792862
2023-04-19,1237947.0489700022,5,-0.0011442954376674752
2023-04-20,1259900.5489700022,5,0.017733795656498907
2023-04-21,1201247.4391300022,4,-0.046553761634559376
2023-04-24,1194276.2511700024,3,-0.005803290590195687
2023-04-25,1192244.1252800024,2,-0.001701554299525898
2023-04-26,1179760.5082400024,2,-0.010470688657885474
2023-04-27,1162241.7293000026,4,-0.014849436659085002
2023-04-28,1199488.1404000022,5,0.03204704336543873
2023-05-04,1222970.5404000024,5,0.019577017236843464
2023-05-05,1196305.0863000024,4,-0.021803840091911275
2023-05-08,1197987.2835200026,5,0.0014061607187536573
2023-05-09,1176114.3224800024,4,-0.018258091167488555
2023-05-10,1185756.7224800026,4,0.008198522724957469
2023-05-11,1193539.8865000024,5,0.006563879312209364
2023-05-12,1171190.1865000024,5,-0.018725557690023598
2023-05-15,1192635.2804400024,4,0.018310513687009866
2023-05-16,1188194.7159400026,4,-0.003723321431814086
2023-05-17,1186926.4363100026,3,-0.001067400496724713
2023-05-18,1178476.5929100025,4,-0.007119096130565272
2023-05-19,1170855.3025900023,5,-0.006467069745679899
2023-05-22,1161467.5868700023,4,-0.008017827394413146
2023-05-23,1148861.1061100024,2,-0.010853923865385418
2023-05-24,1145176.5061100023,2,-0.0032071762029406425
2023-05-25,1142239.4952300023,5,-0.002564679649232904
2023-05-26,1138363.8176900025,4,-0.003393051593982399
2023-05-29,1138093.0481300026,4,-0.00023785854380842242
2023-05-30,1161448.0263700024,5,0.020521150075008654
2023-05-31,1162690.3263700022,5,0.001069613079357934
2023-06-01,1187574.0263700024,5,0.021401829391398453
2023-06-02,1200436.0263700024,5,0.010830482744149217
2023-06-05,1209953.0263700024,5,0.00792795266964652
2023-06-06,1189915.0263700024,5,-0.01656097349507546
2023-06-07,1197147.7263700026,5,0.006078333191626761
2023-06-08,1186798.7263700026,5,-0.008644714242059592
2023-06-09,1211310.4263700023,5,0.02065362850107899
2023-06-12,1211857.8263700025,5,0.0004519072799864521
2023-06-13,1241580.3263700025,5,0.024526391919282187
2023-06-14,1245529.9640700025,2,0.0031811374714252327
2023-06-15,1245092.9080600024,5,-0.00035089963518175615
2023-06-16,1278765.3381700024,4,0.027044110437080215
2023-06-19,1301663.0601500024,4,0.017906117171402336
2023-06-20,1320482.3601500024,4,0.014457888970000665
2023-06-21,1279366.7580500024,2,-0.031136805262078182
2023-06-26,1255910.3914100025,0,-0.018334356815516983
2023-06-27,1255563.0135200026,5,-0.00027659448665751096
2023-06-28,1212744.4135200027,5,-0.03410310716302234
2023-06-29,1228183.4135200025,5,0.012730629659375658
2023-06-30,1234716.4135200025,5,0.005319238094313894
2023-07-03,1232532.7135200026,5,-0.0017685842482441094
2023-07-04,1253879.6135200025,5,0.017319540297664915
2023-07-05,1228814.5174400026,4,-0.019990033979127242
2023-07-06,1236773.9288000024,5,0.006477309021854394
2023-07-07,1222512.1288000024,5,-0.011531452651041718
2023-07-10,1213825.2288000025,5,-0.007105778172137089
2023-07-11,1236778.8288000023,5,0.01891013587078927
2023-07-12,1200747.8288000026,5,-0.0291329372406538
2023-07-13,1224110.1288000024,5,0.019456458250145303
2023-07-14,1239948.6288000024,5,0.012938786819390646
2023-07-17,1241983.3710100027,1,0.001640989120629488
2023-07-18,1240241.1383300025,2,-0.001402782614217557
2023-07-19,1233100.3608500026,4,-0.005757571861884081
2023-07-20,1209727.1608500027,4,-0.01895482374515589
2023-07-21,1215583.0492900026,3,0.004840668730530462
2023-07-24,1214688.2492900025,3,-0.000736107664978336
2023-07-25,1222724.8492900026,3,0.006616183209722903
2023-07-26,1210371.1374400025,3,-0.010103427485892214
2023-07-27,1214208.8711300027,5,0.003170708199566885
2023-07-28,1246309.8711300024,5,0.02643779069916108
2023-07-31,1250684.7711300028,5,0.0035102827164754657
2023-08-01,1242121.8630600027,4,-0.006846575786049969
2023-08-02,1226898.4544000025,4,-0.01225597029787151
2023-08-03,1246946.6745500024,5,0.016340570059487414
2023-08-04,1244979.8486700025,4,-0.0015773135452722409
2023-08-07,1226143.1318800026,3,-0.015130137897511386
2023-08-08,1224135.906970003,5,-0.0016370233277105406
2023-08-09,1223950.4069700027,5,-0.00015153546182578026
2023-08-10,1238322.3069700028,5,0.011742224127837764
2023-08-11,1198695.1069700029,5,-0.03200071562706641
2023-08-14,1189416.2069700027,5,-0.007740834133756369
2023-08-15,1202257.3167700027,4,0.010796144969902777
2023-08-16,1204735.2681600028,4,0.002061082395121039
2023-08-17,1203379.1358600026,5,-0.001125668298954552
2023-08-18,1186521.4358600026,5,-0.014008635763784083
2023-08-21,1151218.0698800026,1,-0.029753668929218935
2023-08-22,1152610.9407800029,5,0.0012099105603384785
2023-08-23,1130146.6064800029,4,-0.019489954073139137
2023-08-24,1139521.679600003,5,0.008295448631394864
2023-08-25,1131459.6294000028,4,-0.007074942358999414
2023-08-28,1151862.187640003,2,0.018032069116614702
2023-08-29,1177132.580970003,5,0.021938729824767966
2023-08-30,1203344.580970003,5,0.022267670119537675
2023-08-31,1193471.7809700028,5,-0.008204466248596831
2023-09-01,1181697.880970003,5,-0.009865252105441757
2023-09-04,1185509.580970003,5,0.0032256129602865613
2023-09-05,1169680.292990003,4,-0.013352307087259652
2023-09-06,1163372.189930003,5,-0.00539301473898901
2023-09-07,1145828.889930003,5,-0.015079696894813477
2023-09-08,1137995.554970003,4,-0.006836391566701239
2023-09-11,1146691.630170003,5,0.007641572203003211
2023-09-12,1138159.9301700029,5,-0.007440274068046815
2023-09-13,1120091.230170003,5,-0.015875361204555016
2023-09-14,1111706.895770003,4,-0.007485403129821155
2023-09-15,1103991.973060003,1,-0.006939709323882992
2023-09-18,1106687.046160003,5,0.0024412071516515255
2023-09-19,1100622.846160003,5,-0.005479597887263266
2023-09-20,1092068.746160003,5,-0.007772053823746017
2023-09-21,1084326.8461600028,5,-0.007089205718250446
2023-09-22,1105074.246160003,5,0.019133898670381733
2023-09-25,1100914.646160003,5,-0.0037640909780080056
2023-09-26,1097890.246160003,5,-0.0027471702829544586
2023-09-27,1096784.8461600028,5,-0.001006840168100931
2023-09-28,1104153.246160003,5,0.006718181807305212
2023-10-09,1106700.0188300028,0,0.002306539132006291
2023-10-10,1106393.9162900026,5,-0.00027659034498228596
2023-10-11,1134684.0162900027,5,0.025569645298541888
2023-10-12,1139898.0162900027,5,0.004595111877091496
2023-10-13,1139872.016290003,5,-2.2809058028205875e-05
2023-10-16,1124354.0162900027,5,-0.013613809075256889
2023-10-17,1121711.0162900027,5,-0.0023506831137767303
2023-10-18,1104816.1454200025,1,-0.015061696483893883
2023-10-19,1102769.5595700026,2,-0.0018524221052380607
2023-10-20,1088784.420330003,3,-0.01268183286221003
2023-10-23,1073010.3384300028,2,-0.014487791711070841
2023-10-24,1078233.0272700028,5,0.0048673238765264415
2023-10-25,1076365.0272700028,5,-0.001732464089631569
2023-10-26,1076960.927270003,5,0.0005536225954048124
2023-10-27,1103616.1272700028,5,0.024750387247166383
2023-10-30,1133720.7878300028,4,0.027278199199996633
2023-10-31,1126906.9516900028,5,-0.006010153657887929
2023-11-01,1120918.5516900027,5,-0.0053140146052159665
2023-11-02,1107273.2022900027,4,-0.012173363871466836
2023-11-03,1121565.2820900027,5,0.012907455694260328
2023-11-06,1151218.4820900029,5,0.0264391208193806
2023-11-07,1155392.7820900027,5,0.0036259841767145584
2023-11-08,1163997.3820900028,5,0.007447337505809282
2023-11-09,1156149.747750003,4,-0.0067419690634605844
2023-11-10,1148299.4477500028,4,-0.0067900373764536726
2023-11-13,1153964.4364100029,3,0.004933372275933934
2023-11-14,1155986.3867000027,5,0.0017521772995796603
2023-11-15,1149172.1867000028,5,-0.005894706095503799
2023-11-16,1139145.2867000026,5,-0.008725324295216108
2023-11-17,1146370.6867000028,5,0.00634282569954836
2023-11-20,1151559.0437200028,4,0.004525898193485256
2023-11-21,1146664.3566400027,5,-0.004250487290854199
2023-11-22,1134368.1566400027,5,-0.010723451835575215
2023-11-23,1136373.6604400028,4,0.0017679478996839304
2023-11-24,1117767.060440003,4,-0.016373663564848373
2023-11-27,1114911.3340000026,3,-0.002554849343007315
2023-11-28,1113186.228950003,5,-0.0015473024601969643
2023-11-29,1104917.3289500028,5,-0.007428137166051396
2023-11-30,1100662.8795100027,2,-0.0038504685631486346
2023-12-01,1130728.8795100027,2,0.027316266006340628
2023-12-04,1132605.9211600027,4,0.0016600280438696657
2023-12-05,1100507.0139400028,2,-0.028340755262099115
2023-12-06,1112139.2733000028,4,0.010569909335111483
2023-12-07,1124839.5054200029,5,0.011419641788492196
2023-12-08,1145682.0054200029,5,0.018529310092302964
2023-12-11,1170750.305420003,5,0.021880678828336997
2023-12-12,1163223.7054200028,5,-0.006428868705099289
2023-12-13,1150270.294240003,3,-0.011135786796334868
2023-12-14,1147123.3700500028,4,-0.00273581279613877
2023-12-15,1136375.1015500028,5,-0.009369758110264526
2023-12-18,1122403.085330003,3,-0.0122952502223449
2023-12-19,1126269.649780003,4,0.0034448982727655064
2023-12-20,1102158.1248200028,5,-0.021408305697227847
2023-12-21,1122497.4248200026,5,0.018454067108856442
2023-12-22,1079697.3652700027,2,-0.03812931647202933
